OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrnort230220E	2	lGP013213.MP4	22237	rGP013574.MP4	21977	15.05865	Time seabed	9.67355	109.63957	4.84421	1.37716	2150.39607	10.16302	56.72652	18.09344	213.89915	-313.39919	-2116.65570	Tetraodontidae	Torquigener	flavimaculosus	26639	1	AD	Passing			
isrnort230220E	3	lGP023213.MP4	4668	rGP023574.MP4	4408	19.04903	Time seabed	13.66393	460.78853	1.99955	2.07951	1708.49738	15.27153	29.57163	12.55445	217.91586	-393.72506	-1648.16763	Muraenidae	Gymnothorax	angusticauda	27319	1	AD	Passing			
isrnort230220E	4	lGP023213.MP4	20846	rGP023574.MP4	20586	23.54741	Time seabed	18.16231	634.84656	11.77533	15.45383	4847.73895	19.66001	13.45403	7.33480	-1626.71913	117.59787	-4565.14277	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort230220E	5	lGP023213.MP4	20846	rGP023574.MP4	20586	23.54741	Time seabed	18.16231	512.39941	12.81804	11.67836	4660.90961	22.42239	20.45135	5.20080	-1690.80135	549.39029	-4308.53101	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort230220E	6	lGP033213.MP4	29805	rGP033574.MP4	29545	34.91405	Time seabed	29.52894	195.03419	3.36139	4.08911	1898.73015	24.41178	48.06872	1.53796	-681.51178	-389.02702	-1728.98116	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort230220E	7	lGP043213.MP4	17158	rGP043574.MP4	16898	40.27301	Time seabed	34.88791	261.74566	2.94952	2.14340	1764.23106	14.83739	43.97919	1.74108	442.56712	90.76422	-1705.40536	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnort230220E	8	lGP063213.MP4	13299	rGP063574.MP4	13039	56.95106	Time seabed	51.56596	747.61439	2.58536	8.05459	2769.71949	15.11106	2.71609	10.30317	-551.79129	-465.69229	-2673.94897	Rhinobatidae	Rhinobatos	punctifer	25239	1	AD	Passing			
isrnort230220F	0	lGP054833.MP4	17896	rGP058331.MP4	16813	49.35375	Time seabed	38.59467	252.34211	1.21043	2.14630	1542.79710	19.31835	9.81120	11.65382	-498.60156	-109.02826	-1455.93001	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort230220F	1	lGP054833.MP4	17896	rGP058331.MP4	16813	49.35375	Time seabed	38.59467	234.68245	0.64938	1.34072	1155.45373	18.27925	10.37925	3.97519	-193.94735	-306.14193	-1097.14851	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220B	0	lGP033246.MP4	14462	rGP033605.MP4	15145	30.64784	Time seabed	21.77231	1122.83670	26.89820	4.84425	6998.69550	12.15490	25.95528	14.44890	368.93416	1426.68255	-6841.79824	Sphyraenidae	Sphyraena	barracuda	1235	1	AD	Passing	2		
isrnort231220B	1	lGP043246.MP4	18884	rGP043605.MP4	19567	40.75293	Time seabed	31.87740	108.19767	3.84878	1.99281	2108.16467	17.69059	41.25563	9.89313	555.42102	-319.22418	-2008.47248	Pinguipedidae	Parapercis	somaliensis	10297	1	AD	Passing			
isrnort231220B	3	lGP043246.MP4	19660	rGP043605.MP4	20343	40.96871	Time seabed	32.09317	828.67542	12.05406	0.85553	5140.59453	22.08254	5.62649	1.84920	1778.18552	756.87749	-4763.49713	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	4	lGP043246.MP4	19708	rGP043605.MP4	20391	40.98205	Time seabed	32.10652	804.69577	6.35081	5.06169	4774.58505	14.68367	6.74771	5.86806	-752.68419	947.74839	-4618.64720	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	5	lGP043246.MP4	19765	rGP043605.MP4	20448	40.99790	Time seabed	32.12237	851.19081	10.61712	2.04445	5265.21189	15.94601	17.23781	2.87962	-96.11599	1443.32242	-5062.61181	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	6	lGP043246.MP4	19803	rGP043605.MP4	20486	41.00847	Time seabed	32.13293	923.07368	8.28602	2.99522	4991.89437	14.52504	11.83803	3.46631	634.05120	1079.55507	-4832.34408	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	7	lGP043246.MP4	19803	rGP043605.MP4	20486	41.00847	Time seabed	32.13293	757.82292	10.37879	0.53227	5099.11314	13.41600	16.05406	1.57505	-684.45251	965.00560	-4959.96409	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	8	lGP043246.MP4	19803	rGP043605.MP4	20486	41.00847	Time seabed	32.13293	841.74354	13.59438	9.09225	5281.33425	22.08118	13.88344	8.06626	-1739.01024	957.85771	-4893.95989	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	10	lGP043246.MP4	19872	rGP043605.MP4	20555	41.02765	Time seabed	32.15212	871.60921	6.48343	3.17238	4713.48317	17.81841	11.71259	0.38188	308.00168	1409.06191	-4487.38266	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220B	11	lGP053246.MP4	12111	rGP053605.MP4	12794	47.74520	Time seabed	38.86966	174.07789	1.48153	1.71467	1443.47275	25.80953	25.60300	4.83568	593.50208	-206.68245	-1299.48113	Sparidae	Argyrops	filamentosus	4541	1	AD	Passing			
isrnort231220B	13	lGP073246.MP4	21170	rGP073605.MP4	21853	68.01517	Time seabed	59.13964	194.87750	3.15012	1.20516	2494.81829	7.41472	20.79659	13.96509	-321.74310	11.73573	-2473.95675	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220C	0	lGP034861.MP4	5620	rGP038361.MP4	6568	28.18927	Time seabed	19.72276	132.43392	0.51846	0.41110	1083.20585	8.30870	2.82536	3.95357	-78.73913	-135.28448	-1071.83636	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort231220C	2	lGP044861.MP4	6565	rGP048361.MP4	7513	37.32757	Time seabed	28.86105	216.92632	2.19270	0.83579	1860.23535	17.27216	24.02992	11.29857	546.26624	81.57917	-1776.34839	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220D	0	lGP013247.MP4	31203	rGP013606.MP4	29785	17.55170	Time seabed	10.17238	159.43177	0.67025	1.10869	1264.20546	14.71891	7.82237	2.30586	148.24341	-284.95100	-1222.71921	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort231220D	1	lGP073247.MP4	1437	rGP073606.MP4	19	62.52830	Time seabed	55.14898	211.59480	0.59899	0.07405	930.47374	18.63832	17.03543	9.34187	285.40709	-83.50726	-881.67495	Monacanthidae	Thamnaconus	modestoides	7855	1	AD	Passing			
isrnort231220D	3	lGP073247.MP4	11982	rGP073606.MP4	10564	65.46040	Time seabed	58.08108	237.49967	0.57308	1.06434	1024.04828	20.09073	6.92269	1.66642	254.36671	-242.97875	-961.73477	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220D	4	lGP083247.MP4	9455	rGP083606.MP4	8037	73.63328	Time extra	5.85502	251.94767	0.61156	1.68564	1080.24158	5.00749	11.00057	3.87096	93.87243	8.86430	-1076.11861	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220D	5	lGP083247.MP4	9455	rGP083606.MP4	8037	73.63328	Time extra	5.85502	238.47468	2.77644	3.41803	2663.22082	7.34998	15.65378	1.91982	-75.98113	332.12503	-2641.33772	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220E	0	lGP014861.MP4	5206	rGP018362.MP4	6772	10.32309	Time seabed	4.28206	229.10122	0.83443	3.01433	1224.56909	22.45016	14.76368	5.69258	362.97702	-294.84402	-1131.76152	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220E	2	lGP014861.MP4	28662	rGP018362.MP4	30228	16.84516	Time seabed	10.80413	105.21158	0.93853	0.55720	1147.06635	18.65978	26.61765	4.81327	319.00098	-181.46210	-1086.77095	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrnort231220E	3	lGP014861.MP4	28662	rGP018362.MP4	30228	16.84516	Time seabed	10.80413	106.17329	0.80999	1.19558	1214.00403	14.19758	16.39160	10.18748	230.78955	-188.13278	-1176.92311	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrnort231220E	4	lGP024861.MP4	14904	rGP028362.MP4	16470	21.89521	Time seabed	15.85417	202.57760	1.67253	1.60981	1794.35396	12.25729	18.18850	6.82674	349.97779	-150.44773	-1753.45008	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnort231220E	5	lGP024861.MP4	14904	rGP028362.MP4	16470	21.89521	Time seabed	15.85417	194.89997	2.63407	0.18066	2014.80550	3.53945	27.30466	2.05458	108.78391	-60.31472	-2010.96231	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnort231220E	7	lGP064861.MP4	10100	rGP068362.MP4	11666	56.06156	Time seabed	50.02053	401.24245	3.34502	0.91716	2751.90387	20.45181	0.53267	8.40170	944.51786	-180.27904	-2578.44146	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrnort231220E	8	lGP064861.MP4	10155	rGP068362.MP4	11721	56.07685	Time seabed	50.03582	387.51010	3.40537	0.19169	2197.61255	25.92375	29.41832	6.76330	-914.66920	-293.94328	-1976.48135	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrnort231220E	9	lGP064861.MP4	29853	rGP068362.MP4	31419	61.55399	Time seabed	55.51296	601.74637	4.54587	0.99313	3007.34665	20.53657	13.18922	7.43421	1028.00722	237.08874	-2816.22512	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing	1		
isrnort231220F	0	lGOPR3249.MP4	15099	rGOPR3607.MP4	14313	4.19836	Time seabed	0.02920	301.98785	1.42146	0.83673	2292.94646	8.21054	0.70045	3.48168	-320.66924	-66.33317	-2269.44368	Lethrinidae	Gymnocranius	grandoculis	1834	1	AD	Passing			
isrnort231220F	1	lGOPR3249.MP4	18240	rGOPR3607.MP4	17454	5.07173	Time seabed	0.90257	138.63847	3.13388	1.83512	2867.01784	21.24233	3.74609	9.94910	-824.06675	632.40329	-2672.22218	Pomacentridae	Dascyllus	trimaculatus	5112	1	AD	Passing			
isrnort231220F	2	lGOPR3249.MP4	18240	rGOPR3607.MP4	17454	5.07173	Time seabed	0.90257	159.50540	6.95121	2.04882	3451.70845	13.95601	26.00408	12.87725	-589.95647	587.33438	-3349.81804	Pomacentridae	Dascyllus	trimaculatus	5112	1	AD	Passing			
isrnort231220F	3	lGOPR3249.MP4	18240	rGOPR3607.MP4	17454	5.07173	Time seabed	0.90257	116.98397	5.74840	5.42419	3545.98052	12.62899	16.92145	13.47908	-774.04279	-43.82826	-3460.18997	Pomacentridae	Dascyllus	trimaculatus	5112	1	AD	Passing			
isrnort231220F	5	lGP013249.MP4	29906	rGP013607.MP4	29120	17.19106	Time seabed	13.02190	182.63180	2.63341	2.03940	1599.31473	21.76704	52.75165	1.44660	-571.31547	159.19186	-1485.28253	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrnort231220F	6	lGP023249.MP4	30117	rGP023607.MP4	29331	26.12527	Time seabed	21.95610	137.13867	0.80443	0.80910	1705.62878	13.77689	4.12530	3.61471	24.05504	-405.46834	-1656.55857	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrnort231220F	7	lGP023249.MP4	30480	rGP023607.MP4	29694	26.22620	Time seabed	22.05704	204.19824	0.89605	0.94043	1192.00280	1.75409	21.76004	8.47000	-2.73187	-36.38458	-1191.44424	Nemipteridae	Nemipterus	zysron	5855	1	AD	Passing			
isrnort231220F	8	lGP043249.MP4	8869	rGP043607.MP4	8083	37.96821	Time seabed	33.79904	208.01422	2.34101	6.34164	1894.77824	15.94390	28.13508	3.20559	-291.06940	-431.49338	-1821.88821	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrnort231220F	9	lGP043249.MP4	17682	rGP043607.MP4	16896	40.41871	Time seabed	36.24955	208.16550	0.74147	1.14553	1130.46324	6.92913	20.72876	31.69605	-106.02836	-85.77716	-1122.20648	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220F	10	lGP043249.MP4	17682	rGP043607.MP4	16896	40.41871	Time seabed	36.24955	227.47369	1.47243	0.83794	1150.79427	20.86919	56.50666	2.86718	-387.20539	-134.66332	-1075.29774	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220F	11	lGP043249.MP4	27349	rGP043607.MP4	26563	43.10667	Time seabed	38.93751	223.98914	5.74645	5.00298	3309.63697	18.82512	16.85648	8.69927	-1041.81686	-234.83420	-3132.59755	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrnort231220F	12	lGP053249.MP4	24290	rGP053607.MP4	23504	51.13164	Time seabed	46.96247	244.87408	2.96920	0.75451	1834.05143	23.65137	41.26358	4.39674	-735.13636	30.46017	-1679.99743	Balistidae	Abalistes	stellatus	58334	1	AD	Passing			
isrnort231220F	13	lGP083249.MP4	14243	rGP083607.MP4	13457	74.96461	Time extra	10.60281	181.38450	1.19681	2.04497	1058.23332	15.71630	52.85797	15.61994	-68.86870	-278.25229	-1018.67096	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrnort231220G	1	lGP014862.MP4	7958	rGP018363.MP4	6433	11.08830	Time seabed	6.28850	724.80632	12.93728	1.59138	4273.63834	18.30254	30.89024	1.74873	1307.74776	-301.57416	-4057.44174	Carangidae	Carangoides	fulvoguttatus	1926	1	AD	Passing			
isrnort231220G	2	lGP024862.MP4	3863	rGP028363.MP4	2338	18.82520	Time seabed	14.02540	68.26569	3.08832	2.56745	2166.14160	15.44588	30.40613	11.63946	-190.79541	-544.44052	-2087.90590	Mullidae	Parupeneus	macronemus	7878	1	J	Passing			
isrnort231220G	3	lGP024862.MP4	4024	rGP028363.MP4	2499	18.86996	Time seabed	14.07017	45.07185	2.14348	1.45890	2182.91673	23.31910	7.04452	2.96523	-718.98385	-479.32315	-2004.60395	Mullidae	Parupeneus	macronemus	7878	1	J	Passing			
isrnort231220G	4	lGP024862.MP4	4300	rGP028363.MP4	2775	18.94671	Time seabed	14.14691	46.94875	2.95868	1.72749	2249.74688	27.38660	19.60402	10.06099	-914.08604	-485.17411	-1997.60202	Mullidae	Parupeneus	macronemus	7878	1	J	Passing			
isrnort231220G	6	lGP034862.MP4	20953	rGP038363.MP4	19428	32.45270	Time seabed	27.65290	82.18442	2.41569	1.01434	1503.40950	20.83730	71.06727	23.97036	385.15257	-371.01682	-1405.07799	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220G	7	lGP034862.MP4	21260	rGP038363.MP4	19735	32.53806	Time seabed	27.73827	52.68442	1.62881	1.03807	1555.88728	18.97795	29.38872	18.03008	369.30569	-345.87587	-1471.31520	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220G	8	lGP034862.MP4	21276	rGP038363.MP4	19751	32.54251	Time seabed	27.74272	67.70606	4.49756	1.31314	3172.91425	20.60776	8.75592	2.60921	1034.72784	-420.12408	-2969.88533	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220G	10	lGP034862.MP4	22047	rGP038363.MP4	20522	32.75689	Time seabed	27.95710	53.33173	1.00973	2.83088	1727.00088	14.49120	6.18974	40.13877	-29.05102	-431.17198	-1672.05825	Mullidae	Parupeneus	heptacanthus	5991	1	J	Passing			
isrnort231220G	11	lGP034862.MP4	22047	rGP038363.MP4	20522	32.75689	Time seabed	27.95710	59.62923	2.30366	0.15640	1626.31382	18.24923	48.33084	27.94956	-221.03437	-458.81558	-1544.51569	Mullidae	Parupeneus	heptacanthus	5991	1	J	Passing			
isrnort231220G	12	lGP044862.MP4	7359	rGP048363.MP4	5834	37.54834	Time seabed	32.74855	567.51131	32.61382	4.69250	5625.78448	20.49115	61.42352	13.41008	1915.00009	-459.58843	-5269.82013	Lethrinidae	Gymnocranius	grandoculis	1834	1	AD	Passing			
isrnort231220G	14	lGP054862.MP4	22844	rGP058363.MP4	21319	50.72957	Time seabed	45.92977	80.05161	2.31870	2.37749	1864.20506	23.86756	27.60131	11.75315	-630.30723	-414.34775	-1704.78422	Nemipteridae	Scolopsis	ghanam	5888	1	J	Passing			
isrnort231220G	16	lGP064862.MP4	10358	rGP068363.MP4	8833	56.13330	Time seabed	51.33350	246.62493	2.16920	0.84137	1814.46331	16.70107	27.36972	14.99397	470.21787	-225.37130	-1737.92405	Scorpaenidae	Pterois	miles	7797	1	AD	Passing			
isrnort231220G	17	lGP064862.MP4	10393	rGP068363.MP4	8868	56.14303	Time seabed	51.34324	326.50926	1.00083	1.11485	1891.69627	9.02518	4.23328	18.92748	97.85568	-280.14891	-1868.27611	Scorpaenidae	Pterois	miles	7797	1	AD	Passing			
isrnort231220G	18	lGP064862.MP4	12854	rGP068363.MP4	11329	56.82733	Time seabed	52.02753	664.47911	12.53466	4.89561	5022.73155	21.62140	14.87227	16.92490	1787.82685	-478.43046	-4669.32668	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrnort231220G	19	lGP064862.MP4	12854	rGP068363.MP4	11329	56.82733	Time seabed	52.02753	491.91784	20.01535	2.29642	4588.12090	21.41214	50.56825	2.28964	-1538.62981	-662.00858	-4271.44195	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrnort231220G	20	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	64.60788	2.72091	1.20977	2856.95480	8.08190	12.92151	0.25446	-146.61073	-373.94127	-2828.57985	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	21	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	58.57180	1.35973	1.78491	2245.85875	9.48262	8.28754	3.12400	-17.22147	-369.60086	-2215.17045	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	22	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	68.99049	1.67095	1.99826	2141.15042	8.88886	13.40697	2.04494	-39.61655	-328.46626	-2115.43507	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	23	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	69.46267	5.19408	1.56409	2248.60457	8.65188	51.95799	9.10546	3.40696	-338.24159	-2223.01677	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	24	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	62.26722	1.46185	0.93933	2731.88764	11.47185	2.58207	0.60205	-221.17212	-496.28275	-2677.31142	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	25	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	71.52556	2.30214	1.91960	2483.34388	14.69284	9.30097	0.29109	-530.77429	-339.13492	-2402.13717	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	26	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	77.34949	2.47347	1.83267	2646.45447	16.31618	4.92872	3.95426	-638.76398	-380.46858	-2539.87115	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	27	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	87.35198	5.09324	2.51037	2772.73340	20.40871	29.49767	19.73038	-881.24529	-397.85376	-2598.68614	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220G	28	lGP064862.MP4	16654	rGP068363.MP4	15129	57.88394	Time seabed	53.08414	84.57709	4.26122	3.03593	2648.74970	20.65645	23.08129	6.93377	-844.05672	-400.79884	-2478.46798	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220H	1	lGP013250.MP4	14923	rGP013608.MP4	14163	13.02496	Time seabed	4.40106	193.02772	2.03573	2.03510	2220.78515	8.66984	54.53297	72.66901	-78.59825	-325.40454	-2195.40904	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220H	2	lGP013250.MP4	21646	rGP013608.MP4	20886	14.89432	Time seabed	6.27043	80.14435	4.73805	2.57759	2107.72723	15.48498	83.23859	33.44546	-307.86507	471.04942	-2031.21777	Nemipteridae	Scolopsis	ghanam	5888	1	J	Passing			
isrnort231220H	3	lGP013250.MP4	22163	rGP013608.MP4	21403	15.03808	Time seabed	6.41419	231.17450	0.85481	0.82943	1628.27316	3.71384	12.53267	61.99143	-3.33394	105.41590	-1624.85379	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrnort231220H	4	lGP013250.MP4	30473	rGP013608.MP4	29713	17.34872	Time seabed	8.72483	100.62724	1.64145	3.28101	2021.82475	10.38632	22.06144	52.63060	-236.89577	277.02541	-1988.69621	Labridae	Labroides	dimidiatus	5459	1	AD	Passing			
isrnort231220H	5	lGP013250.MP4	30473	rGP013608.MP4	29713	17.34872	Time seabed	8.72483	82.85564	1.54825	3.30886	2310.25269	8.24537	14.99415	58.67479	-231.92504	236.60776	-2286.37159	Labridae	Labroides	dimidiatus	5459	1	AD	Passing			
isrnort231220H	6	lGP023250.MP4	12906	rGP023608.MP4	12146	21.33965	Time seabed	12.71576	69.78464	2.63682	4.13978	2430.29065	7.54103	33.21802	55.86535	-315.29807	48.07466	-2409.27138	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220H	7	lGP023250.MP4	12906	rGP023608.MP4	12146	21.33965	Time seabed	12.71576	80.45784	3.38960	8.64693	2841.65594	13.34910	39.32789	64.34188	-530.29128	386.32574	-2764.87830	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220H	8	lGP023250.MP4	12906	rGP023608.MP4	12146	21.33965	Time seabed	12.71576	75.29954	4.01695	5.53061	2185.58542	16.29127	87.28306	50.52403	-395.91499	468.12877	-2097.82993	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220H	9	lGP023250.MP4	12906	rGP023608.MP4	12146	21.33965	Time seabed	12.71576	114.15323	8.59516	4.41284	2989.44394	13.53222	66.97781	35.75308	-265.07123	-647.33779	-2906.45249	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220H	10	lGP023250.MP4	12906	rGP023608.MP4	12146	21.33965	Time seabed	12.71576	73.19255	3.92280	4.31256	1977.54832	8.35992	64.01550	33.72412	-168.42222	-233.02418	-1956.53547	Lethrinidae	Lethrinus	variegatus	1850	1	J	Passing			
isrnort231220H	12	lGP023250.MP4	17759	rGP023608.MP4	16999	22.68906	Time seabed	14.06516	53.67982	0.79378	5.00553	1562.64784	8.69413	5.27216	56.11864	108.82320	-209.64796	-1544.69204	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220H	13	lGP023250.MP4	17759	rGP023608.MP4	16999	22.68906	Time seabed	14.06516	55.03298	1.03198	3.01413	1753.48072	11.58702	6.82633	58.41347	98.06025	-338.27046	-1717.74617	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220H	14	lGP023250.MP4	17759	rGP023608.MP4	16999	22.68906	Time seabed	14.06516	75.02870	1.64980	1.17774	1641.66861	3.44886	76.62907	64.96072	-52.85387	83.42544	-1638.69536	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220H	15	lGP023250.MP4	17759	rGP023608.MP4	16999	22.68906	Time seabed	14.06516	60.67207	0.83048	1.80411	1829.07906	3.75252	10.14416	75.14961	-117.12265	-24.74305	-1825.15761	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort231220H	17	lGP023250.MP4	20374	rGP023608.MP4	19614	23.41617	Time seabed	14.79228	661.24672	6.81543	3.96746	5144.83827	19.12942	55.48506	77.51114	-1662.94657	277.73282	-4860.74418	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort231220H	18	lGP023250.MP4	20414	rGP023608.MP4	19654	23.42729	Time seabed	14.80340	746.26762	17.94443	1.52946	5602.45179	22.82765	77.68171	60.76512	-2126.34128	450.44948	-5163.64543	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort231220H	19	lGP023250.MP4	20414	rGP023608.MP4	19654	23.42729	Time seabed	14.80340	678.26043	26.17527	4.64467	7680.64884	17.32399	53.88958	68.51369	-1605.53275	-1628.83474	-7332.22535	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort231220H	20	lGP023250.MP4	20414	rGP023608.MP4	19654	23.42729	Time seabed	14.80340	716.64865	31.44396	3.82441	8049.49081	19.16093	59.89641	63.74660	-2525.82746	774.91257	-7603.55235	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort231220H	21	lGP023250.MP4	20517	rGP023608.MP4	19757	23.45593	Time seabed	14.83204	690.45452	12.37442	2.60896	4841.08883	25.41881	69.58326	61.77008	-2019.66885	-488.67974	-4372.44450	Carangidae	Gnathanodon	speciosus	4464	1	AD	Passing			
isrnort231220H	23	lGP043250.MP4	13980	rGP043608.MP4	13220	39.38935	Time seabed	30.76546	318.75208	2.21620	6.56842	2278.62067	7.61079	48.57998	68.26741	-247.14344	-173.19283	-2258.54743	Balistidae	Abalistes	stellatus	58334	1	AD	Passing			
isrnort231220H	25	lGP053250.MP4	17751	rGP053608.MP4	16991	49.31343	Time seabed	40.68954	488.62209	10.29728	5.89963	4347.98694	7.60810	53.44893	59.42959	-565.61269	107.07422	-4309.71087	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrnort231220H	26	lGP053250.MP4	17900	rGP053608.MP4	17140	49.35486	Time seabed	40.73097	602.60784	11.97087	7.75434	3886.25080	12.76947	80.01329	52.58713	-290.72791	-808.27784	-3790.13317	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrnort231220H	27	lGP073250.MP4	10066	rGP073608.MP4	9306	64.92764	Time seabed	56.30375	243.54169	0.88224	0.78254	1406.00330	15.56698	16.72886	75.97018	183.55485	-329.66537	-1354.42743	Scorpaenidae	Pterois	miles	7797	1	AD	Passing			
isrnort231220H	28	lGP073250.MP4	23813	rGP073608.MP4	23053	68.75007	Time seabed	60.12618	240.20650	1.84401	2.43998	2239.80242	6.68149	40.69809	69.72753	-216.95429	-144.37338	-2224.59031	Lethrinidae	Lethrinus	borbonicus	1844	1	AD	Passing			
isrnort231220H	30	lGP083250.MP4	10657	rGP083608.MP4	9897	73.96750	Time extra	4.43943	803.86826	17.02632	5.05518	7009.94865	21.91679	33.44223	68.26249	-2286.46208	-1272.13396	-6503.31810	Scombridae	Scomberomorus	commerson	121	1	AD	Passing			
isrnort231220I	0	lGP024863.MP4	6871	rGP028364.MP4	7670	19.66159	Time seabed	11.80401	218.88511	0.93359	4.29254	1425.14541	21.11467	4.30616	1.99360	-405.79638	-314.47860	-1329.46302	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrnort231220I	1	lGP024863.MP4	7015	rGP028364.MP4	7814	19.70163	Time seabed	11.84405	239.73687	1.69302	4.32859	1628.39937	22.53211	23.70396	2.55932	-500.69738	-372.40287	-1504.09532	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
