OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrwest130721E	22	lGP023289.MP4	29987	rGP023645.MP4	30866	26.08912	Time seabed	20.16932	-1056.16557	-210.19969	-2204.17748	2.25924	0.81368	4.87289	0.44810	2453.17508	26.08656	Pomacentridae	Chromis	pelloura	12428	2	AD	Passing			
isrwest130721E	23	lGP033289.MP4	21733	rGP033645.MP4	22612	32.66958	Time seabed	26.74978	-85.00144	-647.65853	-3808.46982	1.20529	2.51074	13.53135	0.69521	3864.08193	9.97193					3	AD	Passing			
isrwest130721E	32	lGP073289.MP4	2953	rGP073645.MP4	3832	62.94983	Time seabed	57.03003	-1203.15136	-605.51075	-2188.83914	2.49131	1.43820	4.76394	8.15986	2570.06483	31.71579	Muraenidae	Gymnothorax	elegans	23130	1	AD	Passing			
isrwest130721F	1	lGOPR4898.MP4	18329	rGOPR8399.MP4	19300	5.09648	Time seabed	0.01418	115.40060	-317.44922	-2166.49067	0.71183	0.90627	4.45529	2.91069	2192.66348	9.24189	Pomacanthidae	Genicanthus	caudovittatus	11132	1	M	Passing			
isrwest130721F	2	lGOPR4898.MP4	18462	rGOPR8399.MP4	19433	5.13346	Time seabed	0.05116	-481.59767	-862.68009	-6954.88029	3.71618	5.64689	44.87693	0.75367	7024.70734	8.43998	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrwest130721F	5	lGOPR4898.MP4	21073	rGOPR8399.MP4	22044	5.85946	Time seabed	0.77717	103.91155	-331.28572	-2173.40852	0.70773	0.92828	4.48363	0.25645	2200.96625	9.46213	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest130721F	6	lGOPR4898.MP4	21710	rGOPR8399.MP4	22681	6.03659	Time seabed	0.95429	-976.23295	-339.57162	-1995.30230	1.85537	0.88448	3.95740	0.86049	2247.12504	27.52006	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest130721F	12	lGP014898.MP4	9477	rGP018399.MP4	10448	11.51067	Time seabed	6.42837	-19.96420	-160.47176	-829.60405	0.28168	0.29442	0.70994	2.12650	845.21751	11.43058	Pomacentridae	Pomacentrus	trichrourus	12504	4	AD	Passing			
isrwest130721F	13	lGP014898.MP4	10277	rGP018399.MP4	11248	11.73311	Time seabed	6.65081	104.83102	-314.70908	-2161.24211	0.70424	0.90039	4.43348	1.58687	2186.54952	9.10953	Pomacentridae	Chromis	dimidiata	11861	2	AD	Passing			
isrwest130721F	14	lGP014898.MP4	11955	rGP018399.MP4	12926	12.19969	Time seabed	7.11739	-184.74466	-565.44777	-1939.88376	0.68911	1.17849	3.63310	0.19942	2029.04184	17.43217	Labridae	Pseudocheilinus	evanidus	5616	1	AD	Passing			
isrwest130721F	22	lGP014898.MP4	13942	rGP018399.MP4	14913	12.75218	Time seabed	7.66988	-309.97294	-703.35127	-4333.46380	1.80260	3.01459	17.55709	0.59133	4401.10154	10.42853	Mullidae	Parupeneus	forsskali	10994	3	AD	Passing			
isrwest130721F	27	lGP014898.MP4	17151	rGP018399.MP4	18122	13.64446	Time seabed	8.56216	-1151.03454	-1014.24915	-5844.51040	6.43345	5.61818	32.19208	0.13292	6042.50640	14.97771	Chaetodontidae	Heniochus	intermedius	12309	1	AD	Passing			
isrwest130721F	29	lGP014898.MP4	18169	rGP018399.MP4	19140	13.92752	Time seabed	8.84523	-423.33635	-110.15107	-2778.54026	1.36179	0.88984	7.33145	2.98515	2812.76251	9.05677	Lethrinidae	Lethrinus	mahsena	1843	1	AD	Passing			
isrwest130721F	51	lGP044898.MP4	28826	rGP048399.MP4	29797	43.51736	Time seabed	38.43506	-226.72512	-545.17990	-1993.29383	0.74410	1.17777	3.83360	0.21522	2078.90493	16.87347	Serranidae	Cephalopholis	hemistiktos	6447	2	AD	Passing			
isrwest130721G	2	lGOPR3290.MP4	20444	rGOPR3646.MP4	21293	5.68457	Time seabed	0.43766	142.75912	-837.71312	-3191.24426	1.06852	2.63917	9.59382	0.52125	3302.45111	15.14928	Pomacentridae	Pomacentrus	trichrourus	12504	6	AD	Passing			
isrwest130721G	3	lGOPR3290.MP4	28433	rGOPR3646.MP4	29282	7.90595	Time seabed	2.65905	841.56469	-413.90099	-1874.06686	1.56904	0.95957	3.56592	14.48647	2095.63159	26.69219	Lethrinidae	Lethrinus	mahsena	1843	1	AD	Passing			
isrwest130721G	16	lGOPR3290.MP4	29455	rGOPR3646.MP4	30304	8.19013	Time seabed	2.94322	18.89958	-134.98396	-1092.71439	0.35848	0.37070	1.18890	0.67808	1101.18237	7.34935	Balistidae	Odonus	niger	1311	34	AD	Passing			
isrwest130721G	27	lGP023290.MP4	10484	rGP023646.MP4	11333	20.66620	Time seabed	15.41929	-1920.66515	-1529.76048	-7497.17699	13.49764	10.77593	52.99991	15.82035	7889.02938	18.28572	Serranidae	Cephalopholis	hemistiktos	6447	1	AD	Passing			
isrwest130721G	30	lGP033290.MP4	14306	rGP033646.MP4	15155	30.60446	Time seabed	25.35755	-2207.29159	-97.97170	-5998.00367	12.49952	1.89256	34.50703	0.48688	6392.00928	20.23420	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest130721G	31	lGP033290.MP4	14306	rGP033646.MP4	15155	30.60446	Time seabed	25.35755	-2303.81200	-305.18610	-5595.59887	12.19514	2.28929	30.22844	0.48217	6058.99455	22.58678	Labridae	Paracheilinus	octotaenia	4840	8	AD	Passing			
isrwest130721G	32	lGP033290.MP4	15832	rGP033646.MP4	16681	31.02878	Time seabed	25.78187	24.43065	-203.59489	-811.23836	0.27775	0.30602	0.68511	0.39086	836.75289	14.42524	Pseudochromidae	Pseudochromis	pesi	12653	1	AD	Passing			
isrwest130721G	37	lGP053290.MP4	31697	rGP063646.MP4	626	53.19119	Time seabed	47.94429	204.42035	-1281.44167	-5999.04456	2.14250	7.19466	33.41975	0.72880	6137.78593	12.44406	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest130721G	38	lGP053290.MP4	31697	rGP063646.MP4	626	53.19119	Time seabed	47.94429	-452.29926	-1227.69417	-5916.90000	3.02747	6.81905	32.54248	0.02597	6059.82782	12.69564	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest130721G	39	lGP063290.MP4	1922	rGP063646.MP4	2771	53.78762	Time seabed	48.54071	-1666.94328	-1141.66606	-7123.40053	11.14588	7.71541	47.69987	0.73396	7404.38630	15.97268	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest130721G	40	lGP073290.MP4	2005	rGP073646.MP4	2854	62.68623	Time seabed	57.43933	-2236.67004	-1196.53695	-5467.68192	11.53049	6.34721	28.81670	1.80908	6027.43221	25.00267	Serranidae	Cephalopholis	argus	6396	1	AD	Passing			
isrwest130721H	4	lGOPR4899.MP4	13919	rGOPR8400.MP4	15098	3.87026	Time seabed	0.69041	-2895.10775	802.02113	-6785.91587	18.11621	5.78894	43.51581	1.57405	7421.15496	23.77436	Pomacentridae	Pomacentrus	trichrourus	12504	2	AD	Passing			
isrwest130721H	5	lGOPR4899.MP4	13919	rGOPR8400.MP4	15098	3.87026	Time seabed	0.69041	-558.38861	-376.72180	-1312.17492	0.76934	0.63071	1.74500	0.81392	1474.96446	27.40063	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest130721H	9	lGOPR4899.MP4	16578	rGOPR8400.MP4	17757	4.60961	Time seabed	1.42976	-1027.86771	-302.00342	-2715.38986	2.69705	1.12418	7.23708	1.26359	2919.08551	21.64804	Pinguipedidae	Parapercis	hexophtalma	7866	1	AD	Passing			
isrwest130721H	13	lGOPR4899.MP4	20934	rGOPR8400.MP4	22113	5.82081	Time seabed	2.64097	-1657.18662	-65.71871	-4462.76921	6.97560	1.39468	19.17541	0.80594	4760.97631	20.40628	Acanthuridae	Acanthurus	nigrofuscus	4739	1	AD	Passing			
isrwest130721H	27	lGOPR4899.MP4	27737	rGOPR8400.MP4	28916	7.71243	Time seabed	4.53258	-1015.09808	193.64632	-1678.36505	1.55204	0.61793	2.74887	2.60321	1970.99778	31.54806	Labridae	Bodianus	anthioides	5497	2	AD	Passing			
isrwest130721H	36	lGP014899.MP4	14978	rGP018400.MP4	16157	13.04025	Time seabed	9.86041	235.57021	-161.42664	-2298.27212	0.85961	0.77419	5.00251	1.94565	2315.94616	7.31869	Labridae	Cheilinus	lunulatus	12780	1	AD	Passing			
isrwest130721H	48	lGP014899.MP4	26097	rGP018400.MP4	27276	16.13195	Time seabed	12.95211	-1217.55327	-393.68425	-2634.76958	3.02088	1.25157	6.81280	0.70874	2929.06709	26.03108	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest130721H	51	lGP014899.MP4	27264	rGP018400.MP4	28443	16.45644	Time seabed	13.27660	-41.73929	-363.82074	-1235.89084	0.40416	0.57270	1.51269	0.90940	1289.00499	16.90613	Balistidae	Balistapus	undulatus	6025	1	AD	Passing			
isrwest130721H	56	lGP024899.MP4	9493	rGP028400.MP4	10672	20.39065	Time seabed	17.21080	-585.68155	-334.85558	-1139.49026	0.68252	0.51310	1.30617	0.66788	1324.23155	30.83029	Serranidae	Cephalopholis	miniata	6450	1	AD	Passing			
isrwest130721H	59	lGP024899.MP4	10383	rGP028400.MP4	11562	20.63812	Time seabed	17.45827	-3044.03241	231.48632	-6735.79354	18.85882	2.73312	42.87632	2.11650	7395.31161	24.35368	Lethrinidae	Lethrinus	mahsena	1843	1	AD	Passing			
isrwest130721H	60	lGP034899.MP4	2716	rGP038400.MP4	3895	27.38180	Time seabed	24.20196	89.31838	-107.76367	-1021.99767	0.34460	0.33836	1.04539	0.48152	1031.53769	8.11320	Labridae	Pseudocheilinus	hexataenia	5617	1	AD	Passing			
isrwest130721H	68	lGP044899.MP4	18491	rGP048400.MP4	19670	40.64366	Time seabed	37.46382	-74.49814	-168.21702	-1587.36003	0.51362	0.54714	2.43096	1.15940	1597.98586	6.98203	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest130721H	85	lGP064899.MP4	7486	rGP068400.MP4	8665	55.33472	Time seabed	52.15488	947.24745	-239.76337	-3238.64243	2.96410	1.19925	10.02692	0.16151	3382.83446	16.89235	Pomacentridae	Dascyllus	marginatus	11985	6	AD	Passing			
isrwest130721H	86	lGP064899.MP4	12273	rGP068400.MP4	13452	56.66578	Time seabed	53.48593	-824.77810	-427.18788	-1592.13135	1.25101	0.80644	2.51779	0.53338	1843.26629	30.44663	Muraenidae	Gymnothorax	griseus	8058	1	AD	Passing			
isrwest130721H	87	lGP074899.MP4	4823	rGP078400.MP4	6002	63.46980	Time seabed	60.28995	-1973.24010	514.65463	-4969.39648	9.15890	3.01008	23.63704	0.24437	5371.54049	22.21278	Labridae	Paracheilinus	octotaenia	4840	15	AD	Passing			
isrwest130721H	88	lGP084899.MP4	3486	rGP088400.MP4	4665	71.97357	Time extra	8.50350	-65.93075	-258.89941	-891.89655	0.30305	0.36052	0.81601	0.54880	931.05061	17.06668	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest130721H	89	lGP084899.MP4	25961	rGP088400.MP4	27140	78.22287	Time extra	14.75279	21.52511	-287.26202	-899.00513	0.30198	0.37807	0.82414	0.57178	944.03021	18.16947	Ophichthidae	Myrichthys	maculosus	2650	1	AD	Passing			
isrwest130721I	14	lGOPR3291.MP4	23371	rGOPR3647.MP4	24397	6.49844	Time seabed	1.83989	409.04173	-907.22359	-4481.83968	2.15204	3.94005	18.77759	0.04791	4590.99735	12.73971	Labridae	Paracheilinus	octotaenia	4840	65	AD	Passing			
isrwest130721I	19	lGOPR3291.MP4	26262	rGOPR3647.MP4	27288	7.30229	Time seabed	2.64375	2566.02698	-1606.17193	-6063.44637	14.78568	9.40607	35.69761	0.07828	6777.14281	26.66014	Labridae	Bodianus	anthioides	5497	1	AD	Passing			
isrwest130721I	31	lGP013291.MP4	29550	rGP013647.MP4	30576	17.09208	Time seabed	12.43353	868.52065	-454.90102	-1819.16164	1.56614	0.99392	3.37390	0.12730	2066.54594	28.43531	Scaridae	Scarus	fuscopurpureus	14381	1	AD	Passing			
isrwest130721I	32	lGP023291.MP4	20751	rGP023647.MP4	21777	23.52100	Time seabed	18.86245	-694.61014	-833.76866	-3414.86627	2.39698	2.83317	11.09261	2.06192	3583.15016	17.81573	Muraenidae	Gymnothorax	undulatus	4905	1	AD	Passing			
isrwest130721I	35	lGP033291.MP4	30079	rGP033647.MP4	31105	34.99023	Time seabed	30.33169	1301.43737	-1386.16460	-6870.94190	8.48040	8.95799	44.31906	1.08021	7129.16784	15.64504	Chaetodontidae	Chaetodon	austriacus	6514	1	AD	Passing			
isrwest130721I	36	lGP043291.MP4	3453	rGP043647.MP4	4479	36.46226	Time seabed	31.80372	1192.82226	-1474.12985	-6928.34138	7.87122	9.56907	44.98092	0.52575	7183.16073	15.49540	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest130721I	37	lGP043291.MP4	12156	rGP043647.MP4	13182	38.88218	Time seabed	34.22363	1036.37551	-867.47956	-2915.26008	2.93864	2.57679	8.34601	0.98927	3213.30613	25.02811	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest130721I	50	lGP053291.MP4	24313	rGP053647.MP4	25339	51.13803	Time seabed	46.47949	184.32943	-238.06725	-1159.97175	0.41620	0.45001	1.34741	0.40416	1198.41054	14.74249	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest130721I	65	lGP073291.MP4	7325	rGP073647.MP4	8351	64.16549	Time seabed	59.50695	-387.81552	-72.74958	-2070.49831	0.95855	0.65212	4.11910	0.41890	2107.76105	10.83672	Serranidae	Pseudanthias	squamipinnis	6568	5	F	Passing			
isrwest130721I	66	lGP073291.MP4	7325	rGP073647.MP4	8351	64.16549	Time seabed	59.50695	-412.43591	-149.58587	-2077.26304	0.99678	0.69922	4.15384	0.61512	2123.08762	12.01025	Serranidae	Pseudanthias	squamipinnis	6568	1	F	Passing			
isrwest140520A	18	lGP023222.MP4	27382	rGP023583.MP4	26355	25.36478	Time seabed	20.56137	-1754.21156	-54.17048	-7425.65355	12.17862	2.27907	51.61921	12.05490	7630.23744	13.31107	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest140520A	48	lGP043222.MP4	18579	rGP043583.MP4	17552	40.66813	Time seabed	35.86472	11.91444	-262.48302	-1053.84544	0.34648	0.42177	1.11127	1.66448	1086.10750	14.31281	Muraenidae	Gymnothorax	griseus	8058	1	AD	Passing			
isrwest140520B	4	lGOPR4839.MP4	26370	rGOPR8339.MP4	25339	7.33232	Time seabed	2.79613	1220.50513	-357.31735	-2283.80761	2.54346	1.01128	5.00061	2.33785	2614.01715	29.22199	Labridae	Cheilinus	lunulatus	12780	1	AD	Passing			
isrwest140520B	44	lGOPR4839.MP4	26923	rGOPR8339.MP4	25892	7.48609	Time seabed	2.94989	-80.36948	-154.01908	-810.77357	0.27782	0.28480	0.67641	0.67765	829.17725	12.43824	Labridae	Paracheilinus	octotaenia	4840	78	AD	Passing			
isrwest140520B	48	lGP014839.MP4	3233	rGP018339.MP4	2202	9.77449	Time seabed	5.23829	210.51505	-370.35154	-1220.17984	0.44863	0.56897	1.46866	2.32823	1292.40694	19.58275	Serranidae	Cephalopholis	argus	6396	2	AD	Passing			
isrwest140520B	57	lGP024839.MP4	17570	rGP028339.MP4	16539	22.63650	Time seabed	18.10030	-447.94332	-28.96122	-992.04724	0.49737	0.31569	0.99800	3.70649	1088.87543	24.37348	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest140520B	59	lGP024839.MP4	19661	rGP028339.MP4	18630	23.21792	Time seabed	18.68172	3463.37770	1645.47118	-8979.08742	28.37201	14.39590	74.70320	0.35287	9763.53273	22.96075	Balistidae	Odonus	niger	1311	2	AD	Passing			
isrwest140520B	60	lGP034839.MP4	12231	rGP038339.MP4	11200	30.02750	Time seabed	25.49130	-1352.25127	-610.43431	-2439.85464	3.05856	1.57088	5.78170	1.46467	2855.53922	31.46423	Pomacanthidae	Genicanthus	caudovittatus	11132	1	AD	Passing			
isrwest140520B	63	lGP044839.MP4	22404	rGP048339.MP4	21373	41.73169	Time seabed	37.19549	-1587.34405	-864.37159	-3971.05283	5.94156	3.39481	15.21235	5.70707	4363.03335	24.65987	Scorpaenidae	Pterois	miles	7797	1	AD	Passing			
isrwest140520B	75	lGP064839.MP4	5616	rGP068339.MP4	4585	54.81476	Time seabed	50.27856	-1438.62514	-930.87312	-4206.07465	5.71925	3.82335	16.96369	0.22471	4541.72115	22.37798	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest140520B	83	lGP084839.MP4	1004	rGP078339.MP4	31893	71.28343	Time extra	6.64775	-1809.76639	2058.45993	-8378.74376	14.17268	16.72040	65.58803	5.86461	8815.65986	17.82551	Scombridae	Thunnus	sp1		26	AD	Passing			
isrwest140520C	3	lGP013223.MP4	10431	rGP013584.MP4	9405	11.77593	Time seabed	7.72271	1836.58580	-218.82572	-3699.87512	6.57127	1.35861	13.64605	1.71016	4136.42454	26.59931	Mullidae	Parupeneus	forsskali	10994	2	AD	Passing			
isrwest140520C	22	lGP013223.MP4	28884	rGP013584.MP4	27858	16.90689	Time seabed	12.85367	471.42644	-169.03685	-1807.17862	0.93916	0.62509	3.19263	0.17712	1875.28955	15.59782	Mullidae	Parupeneus	heptacanthus	5991	5	AD	Passing			
isrwest140520C	28	lGP053223.MP4	5070	rGP053584.MP4	4044	45.78741	Time seabed	41.73419	-885.71747	72.22908	-5952.05659	5.10999	1.90891	32.88534	0.32204	6018.03042	8.47194	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest140520C	29	lGP053223.MP4	8997	rGP053584.MP4	7971	46.87933	Time seabed	42.82612	-3317.93630	417.51879	-13196.21743	40.68631	7.29875	162.64134	12.50049	13613.34557	14.18442	Pomacanthidae	Pomacanthus	maculosus	7903	1	AD	Passing			
isrwest140520D	0	lGP014840.MP4	8458	rGP018340.MP4	7262	11.22733	Time seabed	5.21882	905.36769	63.12070	-3594.02536	3.12653	1.14091	12.14990	4.34722	3706.84410	14.15034	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest140520D	1	lGP014840.MP4	8458	rGP018340.MP4	7262	11.22733	Time seabed	5.21882	891.18392	-54.09700	-3455.49168	2.96344	1.06392	11.25086	0.57481	3568.97156	14.51561	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest140520F	8	lGP053227.MP4	7210	rGP053586.MP4	5992	46.38245	Time seabed	38.17425	-2144.60643	-311.80817	-5287.29306	10.79975	2.17206	27.08615	8.66240	5714.19539	22.33483	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021A	8	lGP013296.MP4	3425	rGP013652.MP4	4305	9.82787	Time seabed	4.78117	1092.96497	-931.57298	-5200.75287	5.45236	4.71483	25.54110	0.62482	5395.38980	15.59436	Pomacentridae	Chromis	viridis	5679	23	AD	Passing			
isrwest141021A	10	lGP013296.MP4	15108	rGP013652.MP4	15988	13.07640	Time seabed	8.02969	1810.95805	-1256.77692	-4901.52973	8.45192	6.01163	23.29715	0.36150	5374.38843	24.35296	Muraenidae	Gymnothorax	griseus	8058	1	AD	Passing			
isrwest141021A	16	lGP033296.MP4	4600	rGP033652.MP4	5480	27.90566	Time seabed	22.85895	87.92912	-41.62167	-862.12414	0.29621	0.27788	0.76546	0.03719	867.59548	6.54500	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest141021A	17	lGP033296.MP4	15916	rGP033652.MP4	16796	31.05213	Time seabed	26.00542	719.34843	-828.68267	-2650.41427	1.92458	2.23381	6.83493	8.37879	2868.60121	22.67390	Pomacentridae	Dascyllus	marginatus	11985	3	AD	Passing			
isrwest141021B	22	lGOPR4904.MP4	18150	rGOPR8405.MP4	18792	5.04671	Time seabed	0.41569	169.01319	-363.11817	-1095.49292	0.39080	0.51101	1.19434	0.37165	1166.41545	20.44959	Gobiidae				1	AD	Passing			
isrwest141021B	34	lGOPR4904.MP4	22400	rGOPR8405.MP4	23042	6.22844	Time seabed	1.59743	-1420.47236	-467.57790	-2710.21443	3.51441	1.41499	7.11270	0.11738	3095.42131	29.01767	Acanthuridae	Ctenochaetus	striatus	1262	3	AD	Passing			
isrwest141021B	35	lGOPR4904.MP4	27045	rGOPR8405.MP4	27687	7.52001	Time seabed	2.88900	-1495.59165	1357.81863	-6357.99070	8.97727	8.59945	38.11620	2.12121	6671.17018	17.35693	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrwest141021B	38	lGOPR4904.MP4	28938	rGOPR8405.MP4	29580	8.04637	Time seabed	3.41536	-1729.48966	1604.52238	-5442.29620	8.77170	8.55006	28.02478	1.59046	5931.62832	23.16333	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest141021B	39	lGOPR4904.MP4	28938	rGOPR8405.MP4	29580	8.04637	Time seabed	3.41536	-1641.31519	1495.64855	-5144.01638	7.88350	7.56672	25.08150	0.31671	5602.83720	23.07877	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest141021B	40	lGOPR4904.MP4	28938	rGOPR8405.MP4	29580	8.04637	Time seabed	3.41536	-2291.15827	1065.14145	-4947.02754	10.30618	5.26965	23.07983	3.16138	5554.90900	26.88737	Pomacentridae	Pomacentrus	trichrourus	12504	18	AD	Passing			
isrwest141021B	59	lGP014904.MP4	15053	rGP018405.MP4	15695	13.06110	Time seabed	8.43009	-1458.76886	-225.40393	-3291.32619	4.51125	1.20518	10.54881	0.06889	3607.16532	24.21980	Holocentridae	Sargocentron	caudimaculatum	4907	1	AD	Passing			
isrwest141021B	69	lGP014904.MP4	27238	rGP018405.MP4	27880	16.44921	Time seabed	11.81820	-1047.30244	-402.80976	-2189.52732	2.17093	1.06280	4.73938	1.15692	2460.31055	27.28165	Scaridae	Scarus	fuscopurpureus	14381	1	AD	Passing			
isrwest141021B	82	lGP014904.MP4	29266	rGP018405.MP4	29908	17.01311	Time seabed	12.38209	1072.47389	267.86410	-1898.38258	1.83887	0.76556	3.32149	1.21329	2196.77214	30.11654	Scaridae	Scarus	fuscopurpureus	14381	2	F	Passing			
isrwest141021B	89	lGP024904.MP4	22952	rGP028405.MP4	23594	24.13300	Time seabed	19.50198	-784.98240	-324.45315	-1978.41195	1.54065	0.86185	3.90312	0.02725	2153.03995	23.39229	Pomacanthidae	Pygoplites	diacanthus	6572	1	AD	Passing			
isrwest141021B	94	lGP034904.MP4	9529	rGP038405.MP4	10171	29.27619	Time seabed	24.64518	422.00940	-63.36365	-1514.59236	0.73536	0.47934	2.24905	0.25277	1573.56185	15.80015	Balistidae	Odonus	niger	1311	3	AD	Passing			
isrwest141021B	101	lGP034904.MP4	28032	rGP038405.MP4	28674	34.42105	Time seabed	29.79004	-1680.66554	596.50992	-3820.70336	5.96476	2.54382	14.04000	1.89185	4216.42442	24.88941	Scaridae	Scarus	ferrugineus	14380	1	M	Passing			
isrwest141021B	102	lGP034904.MP4	31067	rGP038405.MP4	31709	35.26495	Time seabed	30.63394	-59.89448	-382.63674	-2052.96771	0.65305	0.95157	4.01933	1.50488	2089.18038	11.08231	Muraenidae	Gymnothorax	flavimarginatus	5392	1	AD	Passing			
isrwest141021B	116	lGP054904.MP4	31152	rGP058405.MP4	31794	53.03965	Time seabed	48.40864	51.91238	307.45380	-1557.05064	0.50145	0.67628	2.34220	0.68841	1587.96393	10.92616	Muraenidae	Gymnothorax	undulatus	4905	1	AD	Passing			
isrwest141021C	3	lGP023297.MP4	27595	rGP023653.MP4	28362	25.42401	Time seabed	16.54848	-1016.36978	-229.86935	-1722.76859	1.68234	0.66003	3.00240	1.78926	2013.39987	31.22229	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrwest141021C	4	lGP043297.MP4	18307	rGP043653.MP4	19074	40.59250	Time seabed	31.71696	-474.34901	-522.35317	-7462.12299	3.92771	4.06114	51.36744	18.72153	7495.40788	5.58276	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021D	1	lGP014905.MP4	18273	rGP018406.MP4	19467	13.95644	Time seabed	8.67839	1293.88115	-92.60010	-2389.40805	2.81244	0.75791	5.36832	0.62640	2718.81850	28.52859	Labridae	Cirrhilabrus	blatteus	25759	1	F	Passing			
isrwest141021D	8	lGP034905.MP4	20807	rGP038406.MP4	22001	32.41210	Time seabed	27.13405	2643.21926	-73.74245	-9857.65327	24.18262	3.07627	90.83965	12.86272	10206.14393	15.03226	Serranidae	Variola	louti	5354	1	AD	Passing			
isrwest141021D	9	lGP034905.MP4	20917	rGP038406.MP4	22111	32.44269	Time seabed	27.16464	-74.00150	35.72273	-6998.54058	2.18158	2.22479	45.19707	5.08308	6999.02297	0.61592	Siganidae	Siganus	argenteus	4614	1	AD	Passing			
isrwest141021D	10	lGP034905.MP4	20917	rGP038406.MP4	22111	32.44269	Time seabed	27.16464	3475.73739	672.62337	-8146.05315	26.09825	6.09873	62.24530	4.39273	8882.08053	23.41594	Siganidae	Siganus	argenteus	4614	1	AD	Passing			
isrwest141021D	11	lGP034905.MP4	23645	rGP038406.MP4	24839	33.20122	Time seabed	27.92317	980.91162	-25.01536	-2416.25198	2.27504	0.75046	5.65688	5.30521	2607.88937	22.11567	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest141021E	3	lGP043298.MP4	8021	rGP043654.MP4	8702	37.73242	Time seabed	30.61447	2038.06013	-329.98205	-4518.47025	8.83562	1.95976	20.08453	5.80699	4967.81146	24.59652	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021E	4	lGP043298.MP4	8021	rGP043654.MP4	8702	37.73242	Time seabed	30.61447	3414.29396	1266.70967	-9303.77606	30.11778	11.96546	83.00567	0.99360	9991.10633	21.29358	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021E	5	lGP043298.MP4	8021	rGP043654.MP4	8702	37.73242	Time seabed	30.61447	2075.99624	1282.39632	-9551.22526	18.56568	12.17997	85.51933	1.47422	9858.00206	14.20589	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021E	6	lGP043298.MP4	8021	rGP043654.MP4	8702	37.73242	Time seabed	30.61447	3046.17036	1142.38504	-10058.25941	28.84354	11.70270	96.00295	3.46159	10571.31873	17.84035	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest141021E	7	lGP043298.MP4	8021	rGP043654.MP4	8702	37.73242	Time seabed	30.61447	-3326.67726	2296.31816	-9239.77061	28.85199	20.62413	81.12717	7.93731	10085.29719	23.49225	Ostraciidae	Tetrosomus	gibbosus	8129	3	AD	Passing			
isrwest141021F	15	lGP064906.MP4	30098	rGP068407.MP4	30876	61.62212	Time seabed	55.40174	-325.16754	-261.29858	-1259.13238	0.53666	0.50536	1.59622	2.50085	1326.43327	18.58524	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest141021G	0	lGP013299.MP4	29862	rGP013655.MP4	31111	17.17883	Time seabed	8.23239	2382.93773	-254.54976	-9293.57810	20.74851	3.42333	81.36822	3.26128	9597.59249	14.48721	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
