OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
isrrosh030221A	0	0	1619.04302	1065.60748	1493.41343	1095.32710
isrrosh030221A	0	1	1543.85310	1035.77570	1432.41028	1061.94393
isrrosh030221A	1	0	2092.35152	1125.56075	1964.84575	1191.77570
isrrosh030221A	1	1	2032.76705	1139.76636	1904.55194	1203.14019
isrrosh030221A	2	0	1852.54145	994.54206	1834.97062	1037.58879
isrrosh030221A	2	1	1817.78384	981.04673	1795.95698	1022.67290
isrrosh030221A	3	0	1605.23085	560.12150	1937.78804	577.07477
isrrosh030221A	3	1	1398.10388	526.02804	1733.49843	535.87850
isrrosh030221A	4	0	1122.21826	1017.23364	725.40504	1010.28972
isrrosh030221A	4	1	1291.04092	1030.01869	885.71563	1025.91589
isrrosh030221A	5	0	2102.25813	606.65421	2485.52361	630.80374
isrrosh030221A	5	1	1853.98951	573.98131	2201.78804	595.28972
isrrosh030221A	6	0	164.56663	382.13084	390.13641	411.96262
isrrosh030221A	6	1	414.25393	365.08411	649.75446	390.65421
isrrosh030221A	7	0	472.41973	471.39252	822.81742	487.06542
isrrosh030221A	7	1	767.50472	471.39252	1119.32109	484.22430
isrrosh030221A	8	0	146.12382	424.02804	617.63379	439.60748
isrrosh030221A	8	1	468.16369	485.11215	888.60126	496.42991
isrrosh030221A	9	0	1673.78174	932.02804	1278.72508	950.95327
isrrosh030221A	9	1	1321.94963	987.42991	891.42602	986.46729
isrrosh030221A	10	0	1527.16789	972.37383	1048.44806	980.57944
isrrosh030221A	10	1	779.52466	881.45794	273.84995	852.72897
isrrosh030221C	0	0	1645.84785	1343.85047	1416.40818	1375.10280
isrrosh030221C	0	1	1556.47114	1323.96262	1339.79958	1345.27103
isrrosh030221C	1	0	1573.49528	1312.59813	1471.73662	1352.37383
isrrosh030221C	1	1	1496.88667	1308.33645	1395.12802	1325.38318
isrrosh030221C	2	0	1493.71249	1322.54206	1388.77859	1341.00935
isrrosh030221C	2	1	1370.28751	1321.12150	1295.14586	1331.06542
isrrosh030221C	3	0	1697.87513	1457.49533	1570.50157	1504.37383
isrrosh030221C	3	1	1624.10388	1474.54206	1498.14900	1510.05607
isrrosh030221C	4	0	1321.00735	1005.66355	1611.61805	1031.32710
isrrosh030221C	5	0	743.66002	1014.36449	882.94334	994.17757
isrrosh030221C	5	1	1039.45435	943.33645	1159.58552	941.61682
isrrosh030221C	6	0	589.27177	855.43925	1016.95383	843.00935
isrrosh030221C	6	1	755.25708	821.34579	1169.46170	819.57009
isrrosh030221C	7	0	274.51417	984.53271	711.57293	952.13084
isrrosh030221C	7	1	429.15005	901.42991	849.18468	881.10280
isrrosh030221C	8	0	266.71144	894.95327	658.26653	863.70093
isrrosh030221C	9	0	41.85100	973.92523	371.09549	922.10280
isrrosh030221C	9	1	290.82896	905.02804	534.24344	859.59813
isrrosh030221C	10	0	2234.41763	1380.78505	2142.20357	1481.64486
isrrosh030221C	10	1	2160.64638	1414.87850	2044.31480	1514.31776
isrrosh030221C	11	0	2123.76076	1287.02804	936.08814	1316.85981
isrrosh030221C	12	0	2487.65163	1309.04673	2385.50682	1436.89720
isrrosh030221C	12	1	2389.76285	1328.22430	2251.44176	1447.55140
isrrosh030221C	13	0	2133.69150	1460.33645	1053.32319	1507.21495
isrrosh030221C	14	0	1406.17629	1080.07477	1523.79433	1099.91589
isrrosh030221C	14	1	1035.90136	1139.73832	1137.91396	1129.74766
isrrosh030221C	15	0	1041.48059	1039.59813	1293.83001	1036.11215
isrrosh030221C	15	1	777.60651	962.88785	1038.46800	952.29907
isrrosh030221C	16	0	519.23610	1130.76636	570.30850	1082.46729
isrrosh030221C	16	1	1500.96118	931.88785	1554.87093	954.61682
isrrosh030221C	17	0	2114.60441	972.93458	2330.17838	1038.75701
isrrosh030221C	17	1	2405.43337	989.98131	2652.92760	1077.11215
isrrosh030221C	18	0	339.06401	1187.58879	445.46485	1116.96262
isrrosh030221C	18	1	526.32949	1098.09346	631.31165	1053.03738
isrrosh030221C	19	0	211.38300	1406.35514	207.12697	1296.97196
isrrosh030221C	19	1	439.79014	1325.38318	427.02204	1245.83178
isrrosh030221C	20	0	120.58762	1483.06542	164.56663	1352.37383
isrrosh030221C	20	1	385.88038	1396.41121	385.88038	1315.43925
isrrosh030221C	21	0	1298.38090	1149.72897	1546.77545	1163.43925
isrrosh030221C	21	1	1390.59496	1128.42056	1644.66422	1142.13084
isrrosh030221C	22	0	1241.63379	1073.01869	1508.47114	1076.78505
isrrosh030221C	22	1	1326.75446	1050.28972	1595.01049	1059.73832
isrrosh030221C	23	0	1159.35047	1071.59813	1379.37146	1073.94393
isrrosh030221C	23	1	1238.79643	1026.14019	1474.42288	1035.58879
isrrosh030221C	24	0	1150.83841	1135.52336	1399.23295	1146.39252
isrrosh030221C	24	1	1210.42288	1119.89720	1455.98006	1130.76636
isrrosh030221C	25	0	652.59182	1379.36449	638.40504	1319.70093
isrrosh030221C	25	1	837.01994	1372.26168	787.36621	1331.06542
isrrosh030221C	26	0	358.92550	1457.49533	367.43757	1352.37383
isrrosh030221C	26	1	553.28437	1352.37383	574.56453	1288.44860
isrrosh030221C	27	0	436.22350	1322.54206	377.82896	1239.17757
isrrosh030221C	28	0	316.36516	1430.50467	269.54879	1328.22430
isrrosh030221C	28	1	564.63379	1279.92523	500.79328	1216.00000
isrrosh030221C	29	0	291.53830	1152.00000	594.11647	1096.28972
isrrosh030221C	29	1	467.45435	1111.51402	748.75236	1071.42991
isrrosh030221C	30	0	118.45960	1164.57944	491.26233	1099.13084
isrrosh030221C	31	0	1132.10703	1163.43925	1262.59496	1163.43925
isrrosh030221C	31	1	1248.43861	1102.35514	1401.62539	1109.45794
isrrosh030221C	32	0	927.56558	1084.83178	1258.74187	1081.21495
isrrosh030221C	32	1	814.78069	1097.61682	1133.89822	1083.34579
isrrosh030221C	33	0	884.06716	1088.58879	1202.98111	1080.28972
isrrosh030221C	34	0	849.98846	1088.31776	1138.75656	1074.03738
isrrosh030221C	34	1	1094.71039	1049.25234	1391.99056	1054.14953
isrrosh030221C	35	0	1178.38300	1163.86916	1189.04722	1162.86916
isrrosh030221C	35	1	1434.45435	1141.85047	1462.14271	1160.73832
isrrosh030221C	36	0	1772.80063	970.32710	1865.14271	1006.63551
isrrosh030221C	36	1	1509.63589	941.20561	1601.97796	961.88785
isrrosh030221C	37	0	2210.30010	757.69159	2201.07870	791.89720
isrrosh030221C	37	1	2599.72718	725.72897	2698.32529	767.74766
isrrosh030221C	38	0	1015.27597	1282.43925	686.01679	1242.47664
isrrosh030221C	38	1	1484.85834	1168.79439	1243.55719	1179.26168
isrrosh030221C	39	0	1758.07975	852.18692	2082.61910	889.14019
isrrosh030221D	0	0	1235.51417	1443.28972	978.19937	1409.90654
isrrosh030221D	0	1	1338.36831	1431.92523	1080.34418	1414.87850
isrrosh030221D	1	0	999.55824	1402.09346	930.90136	1350.95327
isrrosh030221D	1	1	1081.13221	1399.25234	1003.96327	1363.73832
isrrosh030221D	2	0	1494.95698	1474.54206	1148.38615	1472.41121
isrrosh030221D	2	1	1649.59286	1480.22430	1268.97377	1493.71963
isrrosh030221D	3	0	1067.84050	260.92523	1408.88562	264.90654
isrrosh030221D	3	1	1640.27702	247.42991	2012.53305	254.25234
isrrosh030221D	4	0	169.53200	371.48598	696.12277	355.98131
isrrosh030221D	5	0	319.20252	223.18692	815.19517	226.00935
isrrosh030221D	5	1	143.28646	174.88785	669.07135	183.39252
isrrosh030221D	6	0	236.20986	233.58879	731.93914	235.24299
isrrosh030221D	6	1	49.65373	182.44860	573.75656	188.36449
isrrosh030221D	7	0	286.57293	223.73832	750.08080	225.11215
isrrosh030221D	7	1	73.77125	201.71963	569.19937	208.06542
isrrosh030221D	8	0	595.96327	283.64486	1058.40294	280.83178
isrrosh030221D	8	1	445.58342	280.09346	920.08185	280.12150
isrrosh030221D	9	0	1364.15530	870.23364	1166.35257	873.07477
isrrosh030221D	9	1	1877.71668	782.86916	1706.15950	814.83178
isrrosh030221D	10	0	1524.42812	1484.84112	1262.96432	1490.52336
isrrosh030221D	10	1	1475.12907	1486.61682	1199.83316	1485.19626
isrrosh030221D	11	0	1335.30745	1178.18692	1090.13012	1170.69159
isrrosh030221D	11	1	2314.19517	912.54206	2039.22560	991.70093
isrrosh030221D	12	0	1604.80797	1200.37383	1454.59077	1221.68224
isrrosh030221D	12	1	2360.96327	1105.19626	2227.77020	1206.05607
isrrosh030221D	13	0	2215.97482	1353.79439	2102.48059	1471.70093
isrrosh030221D	13	1	2098.22455	1321.12150	2000.33578	1421.98131
isrrosh030221D	14	0	1442.16894	1366.29907	1335.08919	1369.16822
isrrosh030221D	14	1	1398.54460	1381.57009	1279.40609	1386.21495
isrrosh030221D	15	0	1511.68416	1355.64486	1406.02308	1369.87850
isrrosh030221D	15	1	1462.03043	1378.72897	1344.66527	1385.50467
isrrosh030221D	16	0	270.96747	1264.29907	245.43127	1140.54206
isrrosh030221D	16	1	767.50472	1116.56075	669.61595	1058.14953
isrrosh030221D	17	0	1304.98006	1034.39252	1480.23610	1037.34579
isrrosh030221D	17	1	1592.97167	1024.44860	1771.06506	1057.23364
isrrosh030221D	18	0	471.04617	770.18692	698.17838	724.98131
isrrosh030221D	18	1	1322.25289	751.71963	1425.96013	759.07477
isrrosh030221D	19	0	782.46590	730.77196	958.13221	708.89346
isrrosh030221D	19	1	959.06611	749.76262	1114.90031	734.05607
isrrosh030221D	20	0	1161.14795	748.83364	1544.67996	748.34766
isrrosh030221E	0	0	1231.79328	1043.18692	1429.84155	1056.75701
isrrosh030221E	0	1	1541.06506	1043.18692	1763.23085	1073.80374
isrrosh030221F	0	0	134.77440	340.93458	507.88667	332.41121
isrrosh030221F	0	1	446.88353	346.61682	790.20357	338.09346
isrrosh030221F	1	0	1714.93494	731.83178	2116.66737	767.10280
isrrosh030221F	2	0	79.44596	288.37383	489.44386	288.37383
isrrosh030221F	2	1	387.29906	292.63551	750.48059	286.95327
isrrosh030221F	3	0	439.79014	240.07477	838.43861	235.81308
isrrosh030221F	3	1	695.15215	262.80374	1079.61385	259.96262
isrrosh030221F	4	0	69.51522	565.59813	475.25708	530.01869
isrrosh030221F	4	1	473.83841	494.57009	842.69465	477.45794
isrrosh030221G	0	0	530.58552	323.88785	280.89822	357.98131
isrrosh030221G	1	0	2303.93284	1413.45794	1937.83001	1512.89720
isrrosh030221G	1	1	2193.27597	1385.04673	1820.07975	1470.28037
isrrosh030221G	2	0	1906.70304	1010.31776	1868.39874	1044.47664
isrrosh030221G	2	1	2162.06506	898.09346	2264.20986	952.14019
isrrosh030221G	3	0	2647.25289	1287.02804	2244.34837	1383.62617
isrrosh030221G	4	0	2469.91815	1314.01869	2329.46905	1436.18692
isrrosh030221G	4	1	2357.84260	1301.23364	2254.27912	1406.35514
isrrosh030221H	0	0	1211.71039	1267.59252	987.88038	1233.17757
isrrosh030221H	0	1	1279.23400	1243.85421	1089.87408	1220.35888
isrrosh030221H	1	0	1825.68625	1434.06729	1362.35047	1472.04860
isrrosh030221H	1	1	1917.29171	1425.99626	1476.62120	1477.74579
isrrosh030221H	2	0	2563.55089	1302.11215	2419.90451	1457.49533
isrrosh030221H	2	1	2377.70409	1268.01869	2234.05771	1393.57009
isrrosh030221H	3	0	2055.90031	1403.74766	1770.71039	1486.61682
isrrosh030221H	3	1	1549.43232	1224.04673	1374.18993	1235.88785
isrrosh030221H	4	0	1359.09339	1090.99065	1103.73137	1056.89720
isrrosh030221H	4	1	2420.26443	1045.53271	2292.58342	1150.65421
isrrosh071020A	0	0	357.53620	1174.26729	330.06296	1109.66168
isrrosh071020A	0	1	216.82267	1186.13645	251.20672	1113.45981
isrrosh071020A	1	0	111.43757	747.76449	265.62959	731.39065
isrrosh071020A	1	1	322.98006	652.33645	470.56139	651.15514
isrrosh071020A	2	0	248.84575	813.75701	376.12277	791.68598
isrrosh071020A	2	1	410.33578	724.50093	533.83526	712.87477
isrrosh071020A	3	0	398.84575	908.70093	491.82896	879.85047
isrrosh071020A	3	1	554.19098	728.28972	643.62749	722.87850
isrrosh071020A	4	0	497.44386	881.71028	642.91815	862.80374
isrrosh071020A	4	1	660.59182	787.95327	799.68206	781.83178
isrrosh071020A	5	0	431.36516	1029.91589	532.97062	994.20561
isrrosh071020A	5	1	570.39559	907.03738	669.87303	886.24299
isrrosh071020A	6	0	481.72823	1031.33645	641.49948	998.46729
isrrosh071020A	6	1	579.61700	929.05607	750.73767	906.84112
isrrosh071020A	7	0	2.12802	651.22430	196.48688	643.73832
isrrosh071020A	7	1	180.88143	583.03738	370.27492	583.36449
isrrosh071020A	8	0	748.57293	578.41121	980.63484	589.80374
isrrosh071020A	8	1	857.10178	567.75701	1096.96642	579.85981
isrrosh071020A	9	0	713.10598	674.29907	898.35152	677.87850
isrrosh071020A	9	1	811.70409	618.89720	1005.46170	626.73832
isrrosh071020A	10	0	920.23295	753.85047	1012.55509	758.85047
isrrosh071020A	10	1	1110.33578	706.26168	1201.94858	716.94393
isrrosh071020A	11	0	776.18153	895.84112	851.87723	885.36449
isrrosh071020A	11	1	937.91081	841.14953	1015.73452	839.90654
isrrosh071020A	12	0	837.18468	1030.79439	892.30955	1010.37383
isrrosh071020A	12	1	1018.77545	985.33645	1095.18048	981.25234
isrrosh071020A	13	0	1012.38615	796.61682	1109.54145	801.40187
isrrosh071020A	13	1	1208.87303	780.28037	1308.15635	788.61682
isrrosh071020A	14	0	1082.61070	883.27103	1191.11542	885.21495
isrrosh071020A	14	1	1247.17733	832.13084	1360.64743	839.75701
isrrosh071020A	15	0	1345.69465	713.38318	1466.72823	729.12150
isrrosh071020A	15	1	1486.14376	690.65421	1624.91081	708.52336
isrrosh071020A	16	0	1398.89507	839.10280	1510.70724	859.10280
isrrosh071020A	16	1	1537.21616	769.49533	1652.57503	786.65421
isrrosh071020A	17	0	1857.15320	688.41121	2037.29276	717.73832
isrrosh071020A	17	1	2014.62644	667.81308	2222.43022	699.27103
isrrosh071020A	18	0	2338.96013	622.33645	2576.31899	653.49533
isrrosh071020A	18	1	2158.07870	548.46729	2375.57608	566.84112
isrrosh071020A	19	0	2131.75656	401.82243	2386.21616	406.63551
isrrosh071020A	19	1	2273.62434	375.54206	2545.81742	370.41121
isrrosh071020A	20	0	1653.43442	766.92523	1824.23400	797.71963
isrrosh071020A	20	1	1806.65163	741.35514	1977.45121	775.70093
isrrosh071020A	21	0	1666.20252	729.28037	1914.32004	757.94393
isrrosh071020A	21	1	1778.98741	666.77570	2036.32634	694.01869
isrrosh071020A	22	0	1518.08185	568.33645	1655.53830	583.34579
isrrosh071020A	22	1	1651.43757	495.88785	1811.59286	514.44860
isrrosh071020A	23	0	1291.82267	677.82243	1419.08185	692.76636
isrrosh071020A	23	1	1428.01574	670.00935	1577.26443	690.63551
isrrosh071020A	24	0	1869.81742	934.72897	1909.54040	977.34579
isrrosh071020A	25	0	126.26233	1001.18692	263.16474	947.55140
isrrosh071020A	25	1	300.75971	899.61682	430.56873	866.57944
isrrosh071020A	26	0	1156.18888	783.87850	1242.38615	795.51402
isrrosh071020A	26	1	1304.44071	757.59813	1405.53410	771.36449
isrrosh071020A	27	0	1190.94648	821.52336	1340.27492	832.44860
isrrosh071020A	27	1	1337.77964	778.19626	1491.36411	794.09346
isrrosh071020A	28	0	897.61805	873.02804	1037.34418	871.21495
isrrosh071020A	28	1	1062.89402	841.77570	1200.49213	845.64486
isrrosh071020A	29	0	1997.35467	655.53271	2194.21301	686.34579
isrrosh071020A	29	1	2117.94229	622.14953	2337.49948	650.12150
isrrosh071020A	30	0	915.32739	415.14953	1144.06401	432.38318
isrrosh071020A	30	1	1018.18153	408.75701	1262.52361	424.57009
isrrosh071020A	31	0	2030.57293	635.37383	2259.53830	664.92523
isrrosh071020A	31	1	2185.20881	613.35514	2441.12907	642.19626
isrrosh071020A	32	0	2061.78384	685.80374	2238.96747	720.32710
isrrosh071020A	32	1	2238.40923	655.97196	2437.58237	692.62617
isrrosh071020A	33	0	294.12802	387.33832	725.15425	408.06542
isrrosh071020A	33	1	370.62329	417.72336	786.06716	435.12710
isrrosh071020A	34	0	477.00315	448.26916	811.87198	463.99626
isrrosh071020A	34	1	390.59182	471.53271	725.93284	488.68411
isrrosh071020A	35	0	418.45121	410.28785	814.70514	426.96449
isrrosh071020A	35	1	361.78804	437.34953	755.68101	453.55140
isrrosh071020A	36	0	229.57398	358.06355	683.90766	383.28598
isrrosh071020A	36	1	290.95908	351.41682	734.90451	377.11402
isrrosh071020A	37	0	40.60860	572.66168	531.32004	573.54019
isrrosh071020A	37	1	89.71668	570.28785	563.42917	573.06542
isrrosh071020A	38	0	1174.26443	241.40935	1531.90241	254.68224
isrrosh071020A	38	1	1107.21301	244.73271	1455.87933	262.75327
isrrosh071020A	39	0	1272.00839	224.79252	1611.23085	237.11589
isrrosh071020A	39	1	1195.51312	233.33832	1533.79119	247.56075
isrrosh071020A	40	0	1457.42183	321.04673	1808.14586	332.34953
isrrosh071020A	40	1	1379.50997	326.26916	1719.37356	338.99626
isrrosh071020A	41	0	1401.23085	188.11215	1830.84470	196.17757
isrrosh071020A	41	1	1346.92865	172.91963	1781.73662	183.83364
isrrosh071020A	42	0	1953.76285	248.33832	2406.97377	244.17757
isrrosh071020A	42	1	1896.62749	250.23738	2349.83841	247.97570
isrrosh071020A	43	0	1904.18258	174.74953	2400.83526	163.94206
isrrosh071020A	43	1	1839.96432	159.08224	2330.00630	149.69907
isrrosh071020A	44	0	1842.79748	210.35701	2312.53515	207.14579
isrrosh071020A	44	1	1799.35572	202.76075	2260.59391	197.65047
isrrosh071020A	45	0	1812.10493	348.98879	2312.20672	358.56075
isrrosh071020A	45	1	1756.85834	336.17009	2247.51626	344.79252
isrrosh071020A	46	0	1693.56873	300.82243	2157.79958	306.81121
isrrosh071020A	46	1	1642.09969	297.02430	2100.66422	303.48785
isrrosh071020A	47	0	1562.26548	112.99439	1971.40818	113.46916
isrrosh071020A	47	1	1502.29696	108.24673	1908.13431	110.14579
isrrosh071020A	48	0	1623.17838	93.52897	2070.56873	90.68037
isrrosh071020A	48	1	1575.95908	108.72150	2021.46065	107.29720
isrrosh071020A	49	0	1833.81322	37.50654	2217.42078	19.46542
isrrosh071020A	49	1	1783.76076	38.45607	2153.20252	23.73832
isrrosh071020A	50	0	1623.68730	28.48598	2041.29276	21.83925
isrrosh071020A	50	1	1574.10703	23.26355	1996.43442	15.19252
isrrosh071020A	51	0	1448.28751	144.52897	1838.37251	151.74206
isrrosh071020A	51	1	1388.79119	147.37757	1779.82057	155.06542
isrrosh071020A	52	0	1367.60546	971.66355	1415.84050	985.86916
isrrosh071020A	53	0	1706.62120	395.81308	2066.17943	404.59065
isrrosh071020A	53	1	1628.70934	388.21682	1982.60126	399.84299
isrrosh071020A	54	0	2034.71144	1039.78318	1658.95908	1091.88411
isrrosh071020A	54	1	2148.50997	1032.66168	1809.11647	1093.78318
isrrosh071020A	55	0	2316.62225	768.66168	2248.95698	812.65234
isrrosh071020A	55	1	2244.84890	790.50093	2142.24134	834.96636
isrrosh071020A	56	0	2435.79433	1021.61121	2177.46170	1099.63178
isrrosh071020A	56	1	2540.14900	1023.98505	2291.26023	1108.65234
isrrosh071020A	57	0	2423.04512	967.01308	2130.24239	1035.53832
isrrosh071020A	57	1	2498.59601	956.56822	2239.79119	1023.66916
isrrosh071020A	58	0	2435.32004	958.00374	2181.76810	1028.03364
isrrosh071020A	58	1	2521.25918	951.83178	2285.65058	1023.76075
isrrosh071020A	59	0	2467.90346	805.76262	2402.46170	860.80374
isrrosh071020A	59	1	2404.62959	823.80374	2306.13431	877.42056
isrrosh071020A	60	0	2544.87093	779.65047	2576.70094	834.69159
isrrosh071020A	60	1	2509.92865	785.82243	2507.28856	836.59065
isrrosh071020A	61	0	2631.75446	793.89346	2645.64113	857.00561
isrrosh071020A	61	1	2581.70199	813.35888	2552.14690	873.14766
isrrosh071020A	62	0	1663.34627	811.16822	2046.95278	846.80374
isrrosh071020A	62	1	1586.85100	796.45047	1967.15215	827.81308
isrrosh071020A	63	0	2232.73557	1206.11589	1736.24134	1277.91402
isrrosh071020A	63	1	2145.37985	1227.00561	1658.32949	1297.85421
isrrosh071020A	64	0	283.31584	1171.12710	192.18258	1099.71215
isrrosh071020A	64	1	314.00839	1178.72336	220.04197	1109.20748
isrrosh071020A	65	0	717.85100	1386.46729	993.07450	1349.53271
isrrosh071020A	66	0	142.13012	1182.73271	12.27702	1099.08598
isrrosh071020A	66	1	200.68206	1184.15701	82.63379	1105.73271
isrrosh071020A	67	0	693.65687	1381.36822	240.09759	1300.61121
isrrosh071020A	67	1	754.09759	1396.08598	275.03987	1317.22804
isrrosh071020A	68	0	2356.15740	843.57196	2423.07030	901.63364
isrrosh071020A	68	1	2429.34732	846.42056	2491.53830	908.75514
isrrosh071020A	69	0	2223.42812	835.58131	2302.66107	884.54206
isrrosh071020A	69	1	2275.36936	842.22804	2373.49003	899.25981
isrrosh071020A	70	0	2152.12697	861.69346	2185.37566	913.20748
isrrosh071020A	70	1	2212.09549	868.81495	2247.23295	923.65234
isrrosh071020A	71	0	1992.34208	826.42804	2017.27492	864.30654
isrrosh071020A	71	1	2045.22770	817.88224	2076.29906	858.13458
isrrosh071020A	72	0	1815.26967	848.26729	1833.51522	879.28785
isrrosh071020A	72	1	1885.15425	836.39813	1900.09444	874.54019
isrrosh071020A	73	0	1711.38720	851.59065	1754.18678	880.23738
isrrosh071020A	73	1	1769.93914	832.60000	1814.15530	867.41869
isrrosh071020A	74	0	1757.18993	893.84486	1750.88143	929.61308
isrrosh071020A	74	1	1816.68625	888.14766	1822.18258	926.28972
isrrosh071020A	75	0	1600.57398	893.53084	1626.68311	920.57196
isrrosh071020A	75	1	1645.43232	879.76262	1677.20776	904.42991
isrrosh071020A	76	0	1395.73557	891.67103	1429.42917	910.74206
isrrosh071020A	76	1	1459.00944	886.92336	1494.11962	905.51963
isrrosh071020A	77	0	1473.17524	949.59252	1459.17733	969.13832
isrrosh071020A	77	1	1526.53305	916.83364	1526.70094	934.00561
isrrosh071020A	78	0	1378.26443	934.40000	1396.37566	947.29907
isrrosh071020A	78	1	1433.51102	926.80374	1439.81742	944.45047
isrrosh071020A	79	0	1283.35362	904.96449	1308.54774	917.86355
isrrosh071020A	79	1	1248.41133	925.37944	1267.93914	937.32897
isrrosh071020A	80	0	1057.29486	1013.08785	1070.81952	1009.04673
isrrosh071020A	80	1	1005.82581	1017.36075	1009.43442	1011.89533
isrrosh071020A	81	0	253.32109	1084.69159	157.71249	1024.26729
isrrosh071020A	81	1	326.98321	1074.24673	237.51312	1012.87290
isrrosh071020A	82	0	149.91081	1082.79252	147.79643	1014.77196
isrrosh071020A	82	1	78.60965	1108.90467	85.93914	1036.61121
isrrosh071020A	83	0	221.68416	1093.23738	206.82057	1038.03551
isrrosh071020A	83	1	146.60546	1125.99626	135.51941	1055.60187
isrrosh071020A	84	0	541.13221	1032.80187	481.08709	996.81121
isrrosh071020A	84	1	471.71983	1033.75140	394.67576	989.21495
isrrosh071020A	85	0	521.77230	1012.86168	508.00210	975.44673
isrrosh071020A	85	1	458.97062	1013.33645	419.70199	972.12336
isrrosh071020A	86	0	1356.25603	951.77570	1438.53935	974.50467
isrrosh071020A	87	0	2187.74397	878.44112	2174.51941	928.48037
isrrosh071020A	87	1	2410.61910	819.09533	2437.05876	875.30654
isrrosh071020A	88	0	2227.03568	983.64112	2187.22875	1044.51963
isrrosh071020A	88	1	2029.65897	1015.45047	1964.82581	1066.83364
isrrosh071020A	89	0	2010.89717	1000.44112	1966.06296	1054.36075
isrrosh071020A	89	1	1782.82791	915.45794	1784.26863	948.96262
isrrosh071020A	90	0	1460.09654	578.37944	1789.76495	599.21682
isrrosh071020A	90	1	1498.34418	566.98505	1825.17943	584.97383
isrrosh071020A	91	0	1465.29066	534.22617	1809.59706	549.84112
isrrosh071020A	91	1	1496.92760	514.28598	1842.17838	529.42617
isrrosh071020A	92	0	2153.87513	215.01682	2211.15110	191.90467
isrrosh071020A	92	1	2117.51626	161.36822	2160.15425	138.25607
isrrosh071020A	93	0	1158.81742	267.19813	1312.62434	281.11776
isrrosh071020A	93	1	1187.14900	214.02430	1338.12277	226.99439
isrrosh071020A	94	0	1248.53410	323.22056	1459.94858	339.98879
isrrosh071020A	94	1	1288.67051	311.35140	1508.11228	324.32150
isrrosh071020A	95	0	1134.73872	458.61308	1410.54460	475.19813
isrrosh071020A	95	1	1165.90346	423.48037	1439.82057	441.01495
isrrosh071020A	96	0	1190.92970	452.91589	1449.73662	470.45047
isrrosh071020A	96	1	1235.31584	462.88598	1494.12277	478.52150
isrrosh071020A	97	0	1237.67681	438.19813	1579.11752	452.88411
isrrosh071020A	97	1	1277.81322	421.58131	1619.72613	436.26729
isrrosh071020A	98	0	1339.87513	331.53084	1511.76180	343.65234
isrrosh071020A	98	1	1369.15110	297.34766	1531.59391	308.99439
isrrosh071020A	99	0	1574.09444	204.20935	1549.84470	207.63178
isrrosh071020A	99	1	1492.87723	186.64299	1479.01574	196.23738
isrrosh071020A	100	0	589.56663	1407.48037	94.43861	1312.31776
isrrosh071020A	100	1	519.20986	1457.33084	51.94124	1346.50093
isrrosh071020A	101	0	2567.80693	886.42991	2641.57817	960.29907
isrrosh071020A	102	0	2536.59601	912.00000	2664.27702	991.55140
isrrosh071020A	103	0	1868.83211	837.51402	1497.89087	864.88785
isrrosh071020A	103	1	1765.97796	856.69159	1390.78069	886.19626
isrrosh071020A	104	0	1961.75551	865.92523	1509.94963	901.82243
isrrosh071020A	104	1	1870.96013	877.28972	1419.86359	901.82243
isrrosh071020A	105	0	1754.62854	868.76636	1328.35887	890.45794
isrrosh071020A	105	1	1665.96118	875.15888	1270.19307	902.53271
isrrosh071020A	106	0	2127.66212	917.35514	1724.72823	965.67290
isrrosh071020A	106	1	2027.64533	944.34579	1627.54879	986.27103
isrrosh071020A	107	0	2008.49318	901.01869	1737.49633	936.55140
isrrosh071020A	107	1	1942.52466	881.84112	1676.49318	914.53271
isrrosh071020A	108	0	1977.28227	955.71028	1572.92970	991.95327
isrrosh071020A	108	1	1888.61490	959.97196	1527.53200	998.34579
isrrosh071020A	109	0	2127.66212	1017.50467	1751.68311	1069.37383
isrrosh071020A	109	1	2040.41343	1038.10280	1665.85310	1083.57944
isrrosh071020A	110	0	1927.62854	984.83178	1548.81217	1024.62617
isrrosh071020A	110	1	2032.61070	1004.71963	1650.24764	1053.03738
isrrosh071020A	111	0	1874.05666	942.21495	1431.74816	974.14953
isrrosh071020A	111	1	1764.81847	957.84112	1322.50997	989.77570
isrrosh071020A	112	0	1772.62120	904.57009	1086.30010	927.27103
isrrosh071020A	112	1	1696.72193	928.71963	1062.18258	957.10280
isrrosh071020A	113	0	1425.19517	972.22430	1092.37880	983.19626
isrrosh071020A	113	1	1335.10913	997.79439	1016.47954	1002.37383
isrrosh071020A	114	0	1280.49003	954.46729	1044.14376	956.91589
isrrosh071020A	114	1	1190.40399	965.83178	971.08185	970.41121
isrrosh071020A	115	0	1052.99161	1010.85047	782.69360	999.87850
isrrosh071020A	115	1	972.12697	1021.50467	713.88772	1004.14019
isrrosh071020A	116	0	979.22036	958.28972	780.56558	948.02804
isrrosh071020A	116	1	894.80902	997.35514	717.43442	979.99065
isrrosh071020A	117	0	1140.24029	1048.49533	850.08080	1038.94393
isrrosh071020A	117	1	1052.99161	1061.99065	786.24029	1048.17757
isrrosh071020A	118	0	1128.89087	1011.56075	869.94229	998.45794
isrrosh071020A	118	1	1055.11962	1021.50467	817.45121	1009.11215
isrrosh071020A	119	0	810.45855	1052.79439	637.27912	1027.57944
isrrosh071020A	119	1	725.33788	1073.39252	573.43861	1042.49533
